,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
2570,4qlb4cHm1GmndU5p3Z5s4T,Los Tipitos,El Club De Los Martes,Se te nota,48,239360,FALSE,0.589,0.677,0,-8.452,1,0.0242,0.00242,0.000222,0.241,0.702,134.962,4,alt-rock
2571,2CCJ1YRPIk7c2VtRL8JMhg,Patricio Rey y sus Redonditos de Ricota,Gulp!,Superlógico,48,184840,FALSE,0.624,0.73,2,-8.811,1,0.0322,0.419,4.25E-05,0.2,0.761,122.053,4,alt-rock
2572,31uiFApsv5BVunx9bypX6u,Charlie Brown Jr.;Marcelo Nova,Acústico (Ao Vivo),Hoje - Ao Vivo,48,262533,FALSE,0.589,0.967,8,-6.05,1,0.0751,0.0163,5.83E-06,0.84,0.44,114.154,4,alt-rock
2573,29fm3WWIiHmHIaMX2tK2aH,Caifanes,Caifanes,Te Estoy Mirando,48,224693,FALSE,0.606,0.957,10,-3.951,1,0.0562,0.335,0.0104,0.0934,0.683,113.867,4,alt-rock
2574,6JMRXqVpDD1Xu2lAoFOVbS,O Rappa,O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo],Rodo cotidiano - Ao vivo,48,207197,FALSE,0.483,0.896,7,-5.206,1,0.0887,0.186,0.00019,0.965,0.392,128.21,4,alt-rock
2575,2YIpus6UhA3TOKmxNtfQrb,Las Pastillas del Abuelo,Las Pastillas del Abuelo,Candombe de Resacas,48,329640,FALSE,0.694,0.706,9,-6.151,1,0.0516,0.173,0,0.0829,0.537,96.759,4,alt-rock
2576,0BRtjY6BHMic4e901yeGil,Divididos,Amapola del 66,La Flor Azul,49,160533,FALSE,0.463,0.677,11,-10.254,0,0.0872,0.593,9.24E-06,0.302,0.754,89.581,1,alt-rock
2577,0fdN1fuFWKKACOGnDJmyiC,Os Paralamas Do Sucesso;Pitty,Multishow Ao Vivo Paralamas Brasil Afora (Ao Vivo / Deluxe),Tendo A Lua - Ao Vivo,48,188853,FALSE,0.688,0.601,2,-9.324,1,0.0442,0.0905,0.000513,0.952,0.643,81.128,4,alt-rock
2578,6Cds1yaAqjemuebKt1DIKj,Detonautas Roque Clube,VI,Por Onde Você Anda?,48,241400,FALSE,0.508,0.608,2,-8.915,1,0.034,0.197,0.00297,0.103,0.312,160.212,4,alt-rock
2579,7op5RCUvgqOJcKAs4rZw2N,Guasones,Toro Rojo,100 Años,48,241946,FALSE,0.542,0.812,7,-5.374,1,0.0285,0.0292,0.00859,0.426,0.455,138.965,4,alt-rock
2580,22AqIN0L6icW0MtPM16NwC,The Adams,Agterplaas,Pelantur,48,256333,FALSE,0.487,0.943,0,-7.665,1,0.0626,0.000549,0.104,0.324,0.457,144.944,4,alt-rock
2581,2ZTuf3VIwB1EKuzwzFdJTT,NX Zero,NX Zero,Pela Última Vez,48,224200,FALSE,0.634,0.939,8,-2.638,1,0.0428,0.0847,0,0.0776,0.638,124.974,4,alt-rock
2582,5ZEDdR3gnXAudntQOn0yOC,Las Pastillas del Abuelo,Desafíos,Hasta Acá Nos Ayudó Dios!,48,378386,FALSE,0.622,0.65,0,-4.996,1,0.0456,0.114,0,0.317,0.638,148.004,4,alt-rock
2583,4K9Xn20HjUTtPaiEY1DllO,Matthew West,Santa's Christmas List,Jingle Bells,0,125066,FALSE,0.527,0.675,7,-5.004,1,0.0395,0.553,0,0.316,0.594,107.409,4,alt-rock
2584,14OePRS8B28wHaZ3g6sv9w,Fountains Of Wayne,Alternative Christmas 2022,I Want An Alien For Christmas,0,141586,FALSE,0.479,0.802,9,-9.03,1,0.0512,0.0117,0,0.333,0.625,148.658,4,alt-rock
2585,6wga1W5kGd7hVjClXpM187,Detonautas Roque Clube,Detonautas Acústico,Inferno são os outros,48,211706,FALSE,0.642,0.797,6,-7.173,0,0.0286,0.0899,1.38E-05,0.732,0.563,110.055,4,alt-rock
2586,4K7x9KC3XrcKMNdhVoaBOj,Fountains Of Wayne,Rock n Roll Christmas,The Man In The Santa Suit,0,160346,FALSE,0.622,0.72,9,-6.578,1,0.0255,0.0525,0,0.109,0.948,133.922,4,alt-rock
2587,769Fq73HiVK9qfOQKKvpLB,Pulp,Fiesta temática 90s,Sorted For E's & Wizz,0,217666,FALSE,0.507,0.9,0,-5.513,1,0.0635,0.226,0,0.377,0.536,94.466,4,alt-rock
2588,3v7jHsXQAVusxBupIkDTeK,Matthew West,Santa's Christmas List,"Come On, Christmas",0,264293,FALSE,0.586,0.846,7,-3.423,1,0.0433,0.0688,0,0.067,0.714,134.98,4,alt-rock
2589,1xeJGNdKyEqqhWfkR31jM2,Los Caligaris,Circología,Aunque No Quiero,48,215626,FALSE,0.605,0.79,7,-5.675,1,0.0348,0.0229,0,0.0955,0.644,141.819,4,alt-rock
2590,7i2v1qGRuxH3pqIWYpqqBE,Los Rodriguez,Música para casa,A Los Ojos,0,236960,FALSE,0.514,0.886,7,-5.67,1,0.033,0.143,2.09E-06,0.0958,0.831,138.635,4,alt-rock
2591,3NRVfxtC8mYrPoHjKahcng,Los Rodriguez,Música para casa,Dispara,0,159520,FALSE,0.581,0.92,7,-5.535,1,0.0321,0.0659,7.40E-06,0.0964,0.822,102.033,4,alt-rock
2592,1p91OsZmF238uTCeZxuAi9,Los Rodriguez,Música para casa,Senorita,0,178346,FALSE,0.556,0.901,4,-7.289,1,0.0311,0.261,0.000267,0.105,0.932,129.888,4,alt-rock
2593,2OYM8AomneL1lq8LjsT3bv,Los Rodriguez,Música para casa,100 Pajaros Volando,0,261600,FALSE,0.313,0.663,2,-7.716,1,0.0302,0.0392,0,0.171,0.398,162.577,3,alt-rock
2594,5QWR5HivGtat7XXOCSAdlI,Fountains Of Wayne,Christmas Rock 2022,The Man In The Santa Suit,0,160346,FALSE,0.622,0.72,9,-6.578,1,0.0255,0.0525,0,0.109,0.948,133.922,4,alt-rock
2595,6eGTANo4ak5Tb1FCBLtoFT,Los Rodriguez,Música para casa,Mi Enfermedad,0,209053,FALSE,0.489,0.96,2,-5.424,1,0.0386,0.0913,0.000732,0.146,0.894,133.21,4,alt-rock
2596,5zc2yka1Itw55sYxeGH4Sp,Las Pastillas del Abuelo,Vivo De Pastillas: Locura Y Realidad (Live In Buenos Aires / 2016),Rompecabezas De Amor... - Live In Buenos Aires / 2016,48,305813,FALSE,0.537,0.688,2,-5.879,0,0.0308,0.33,1.22E-05,0.896,0.337,76.155,4,alt-rock
2597,3vcQXcGUqeaFpPIL1oIKTl,Divididos,Rock x siempre,¿Qué Ves?,0,313733,FALSE,0.87,0.53,9,-9.654,0,0.0694,0.0315,0.000123,0.0395,0.751,107.882,4,alt-rock
2598,5le94AmYDEMG15R5iRfgxJ,Divididos,Rock x siempre,Ala Delta,0,354746,FALSE,0.555,0.622,9,-12.245,1,0.031,0.00208,0.162,0.147,0.734,156.415,4,alt-rock
2599,6h4YWETL6DAEKpeSr0CaGu,Interpuesto,15 Rolitas de Amor,Quien Te Cantara,48,200053,FALSE,0.364,0.783,9,-5.323,0,0.049,0.00593,0.00456,0.128,0.507,155.016,4,alt-rock
2600,40gvh6jP5qxMJuMmF9lG9A,The Neighbourhood,Wiped Out!,Baby Came Home 2 / Valentines,71,390493,FALSE,0.21,0.499,2,-9.754,0,0.0485,0.0687,0.00315,0.773,0.108,74.094,4,alt-rock
2601,3FtYbEfBqAlGO46NUDQSAt,MGMT,Oracular Spectacular,Electric Feel,77,229640,FALSE,0.763,0.803,1,-3.713,1,0.0351,0.0709,0.285,0.348,0.561,103.04,3,alt-rock
2602,6WmIyn2fx1PKQ0XDpYj4VR,The 1975,A Brief Inquiry Into Online Relationships,Love It If We Made It,69,252925,TRUE,0.472,0.745,4,-5.297,1,0.0356,0.000607,2.74E-05,0.0957,0.0631,180.06,4,alt-rock
2603,33DzKnwuBE6lfOiADwzd5E,The 1975,A Brief Inquiry Into Online Relationships,TOOTIMETOOTIMETOOTIME,64,207851,FALSE,0.667,0.824,8,-5.867,1,0.0665,0.177,0.0152,0.0933,0.518,114.998,4,alt-rock
2604,4BggEwLhGfrbrl7JBhC8EC,Crazy Town,The Gift Of Game,Butterfly,73,216733,FALSE,0.736,0.811,9,-4.17,0,0.081,0.00132,0.000142,0.107,0.609,103.502,4,alt-rock
2605,3yydZof4pq6N4zeyTzLwQk,RAC;Louis The Child,BOY,Passion,67,132746,FALSE,0.777,0.721,0,-6.951,1,0.071,0.476,0.0512,0.27,0.88,106.956,4,alt-rock
2606,7iPlcFvOMOzt6v0QvcAueZ,The 1975,A Brief Inquiry Into Online Relationships,I Always Wanna Die (Sometimes),65,314662,FALSE,0.376,0.473,4,-5.636,1,0.0325,0.00527,0.00162,0.123,0.0398,148.835,4,alt-rock
2607,2O9O26335YYVckmRgPKY3s,Empire of the Sun,Ice On The Dune,Alive,65,204546,FALSE,0.524,0.882,5,-3.038,1,0.0367,0.108,1.10E-06,0.071,0.399,119.94,4,alt-rock
2608,7saeg1XSIx0RhNMHY5km2e,Poets of the Fall,Temple of Thought (Bonus Edition),Cradled in Love,42,281826,FALSE,0.592,0.474,4,-8.288,1,0.0262,0.557,0,0.148,0.317,130,4,alt-rock
2609,40LQiUUUKXVGyNs09lHVjW,Hinder,Extreme Behavior,Lips Of An Angel,73,261853,FALSE,0.476,0.736,2,-5.38,1,0.0343,0.0217,1.08E-06,0.203,0.251,129.084,4,alt-rock
2610,0z1o5L7HJx562xZSATcIpY,Radiohead,OK Computer,Exit Music (For A Film),73,267186,FALSE,0.293,0.276,4,-11.357,0,0.0349,0.224,0.122,0.167,0.195,121.603,4,alt-rock
2611,6GG73Jik4jUlQCkKg9JuGO,Jimmy Eat World,Bleed American,The Middle,81,165853,FALSE,0.643,0.849,2,-5.428,1,0.0526,0.0371,0,0.058,0.903,162.152,4,alt-rock
2612,4wajJ1o7jWIg62YqpkHC7S,Radiohead,In Rainbows,Weird Fishes/ Arpeggi,71,318186,FALSE,0.531,0.61,11,-8.025,0,0.0387,0.772,0.756,0.0908,0.199,152.958,4,alt-rock
2613,1UqhkbzB1kuFwt2iy4h29Q,Young the Giant,Young The Giant (Special Edition),Cough Syrup,71,249520,FALSE,0.534,0.721,11,-7.307,0,0.0417,0.0343,6.24E-06,0.115,0.225,128.978,3,alt-rock
2614,43jdwv0eTXxB2NsAiDTqxh,Goodnight Fellows,Hopeless Romance,Hopeless Romance,36,211070,FALSE,0.643,0.349,11,-10.85,1,0.0406,0.0329,0,0.0669,0.798,171.993,4,alt-rock
2615,10Nmj3JCNoMeBQ87uw5j8k,Red Hot Chili Peppers,Stadium Arcadium,Dani California,78,282160,FALSE,0.556,0.913,0,-2.36,1,0.0437,0.0193,8.59E-06,0.346,0.73,96.184,4,alt-rock
2616,4Wj52fsynPssW52HDQuzrt,Watt White,Eye Of The Storm,Eye Of The Storm,65,199008,FALSE,0.534,0.942,2,-4.15,0,0.0677,0.0121,0,0.141,0.629,95.126,4,alt-rock
2617,33MnSYLvtOrbj5zwfioEiH,Thousand Foot Krutch,The End Is Where We Begin,Be Somebody,63,222435,FALSE,0.457,0.669,6,-5.792,0,0.0288,0.0296,0,0.142,0.312,93.987,4,alt-rock
2618,3zwmW1gM4E8FlHXV5nE16u,Audioslave,Out of Exile,Be Yourself,72,278973,FALSE,0.423,0.845,11,-3.509,0,0.0559,0.143,5.07E-06,0.213,0.317,116.602,4,alt-rock
2619,1FTSo4v6BOZH9QxKc3MbVM,Blur,Blur (Special Edition),Song 2 - 2012 Remaster,78,121160,FALSE,0.674,0.789,8,-6.903,1,0.0676,0.00178,0.00708,0.0753,0.918,129.802,4,alt-rock
2620,3UULkHdmLDqBDPmBYltoRE,Alter Bridge,One Day Remains,Metalingus,67,259959,FALSE,0.496,0.981,8,-3.268,1,0.108,9.33E-06,0,0.0958,0.163,109.905,4,alt-rock
2621,0RW1xWSPxmbXf012RN3yWl,Phil Wickham,The Ascension,This Is Amazing Grace,65,279786,FALSE,0.512,0.814,10,-5.467,1,0.0327,0.00419,0,0.0991,0.277,97.996,4,alt-rock
2622,70oCSjkWqBvGBql9gJz5dx,Patricio Rey y sus Redonditos de Ricota,La Mosca y la Sopa,Fusilados por la Cruz Roja,47,255000,FALSE,0.557,0.873,9,-6.674,0,0.0449,0.00822,0.00453,0.0648,0.868,162.842,4,alt-rock
2623,6nvbYcbL79UQ5VFKE0aeeq,Kari Jobe,Sad Love Songs 2022,In The Name Of Love - Recorded At Spotify Studios NYC,2,205738,FALSE,0.675,0.375,6,-8.985,1,0.0452,0.542,2.50E-06,0.0951,0.187,134.023,4,alt-rock
2624,3QoydK0LFOpK0JnfIpCffR,Charlie Brown Jr.,Acústico (Ao Vivo),O Coro Vai Come - Ao Vivo,48,128106,FALSE,0.511,0.981,0,-5.329,0,0.0579,0.0301,0.0612,0.747,0.896,172.968,4,alt-rock
2625,6kHjMdhMOz1Y84X3DHvbni,Ne Jupiter,Aklımın Derinlerinde,Gökyüzüm Siyah Olsa Da,47,259200,FALSE,0.599,0.563,1,-7.317,0,0.0407,0.526,0.0623,0.053,0.302,150.009,4,alt-rock
2626,5izpR8PlJCjgJexf7JkMa9,Kari Jobe,Sad Covers 2022,In The Name Of Love - Recorded At Spotify Studios NYC,2,205738,FALSE,0.675,0.375,6,-8.985,1,0.0452,0.542,2.50E-06,0.0951,0.187,134.023,4,alt-rock
2627,6dr4yfIX1gO7to68cDcCsp,Patricio Rey y sus Redonditos de Ricota,La Mosca y la Sopa,Toxi-Taxi,47,219333,FALSE,0.576,0.858,7,-6.372,1,0.0695,0.000757,0.00604,0.305,0.704,111.96,4,alt-rock
2628,7sC2sL3Q5cZswDQJfnlfOt,Charlie Brown Jr.,100% Charlie Brown Jr - Abalando A Sua Fábrica,Tudo Pro Alto,48,203093,FALSE,0.215,0.945,10,-7.201,0,0.0798,0.000639,0.453,0.204,0.603,179.079,4,alt-rock
2629,3dHDEm95M3UJb6KBuDufvK,Mancha De Rolando,A Cielo Abierto - El año del tigre,Carolina,47,194597,FALSE,0.581,0.67,2,-5.952,1,0.0268,0.264,0,0.11,0.618,103.971,4,alt-rock
2630,2VTgVKaabe96ezuyDW5ugq,Charlie Brown Jr.;RZO,Acústico (Ao Vivo),A Banca (Ratatá É Bicho Solto) - Ao Vivo,47,240200,FALSE,0.557,0.898,11,-5.109,0,0.25,0.551,0,0.81,0.827,109.246,4,alt-rock
2631,50RFZ81kvSH0FKGumrw8sQ,Kapanga,Operacion Rebenque,El Universal,48,191946,FALSE,0.57,0.885,2,-3.09,1,0.0387,0.0641,0,0.0712,0.857,149.878,4,alt-rock
2632,0HdKT77fmQMoU0mAjHs7O0,Atreyu,Release Your ANGER,Anger Left Behind,0,203547,FALSE,0.418,0.987,0,-3.331,1,0.209,0.0585,0.000144,0.0855,0.25,155.05,4,alt-rock
2633,1hqiUgSEsjZlpQPZ85I61N,Charlie Brown Jr.,Transpiração Contínua Prolongada - Edição Comemorativa,Quinta-Feira,47,290200,FALSE,0.724,0.646,11,-4.495,1,0.0658,0.0977,0.179,0.0647,0.824,143.674,4,alt-rock
2634,3tB9hk5uxd7P1vZjpjzmLX,Tan Bionica,Destinologia,Música,47,325240,FALSE,0.592,0.882,7,-4.378,1,0.0283,0.0175,0.00037,0.24,0.535,119.959,4,alt-rock
2635,5DSgzNSlB4EHCIi8YAXxWn,Babasónicos,Jessico,Deléctrico,47,258292,FALSE,0.694,0.907,0,-5.222,1,0.0436,0.0164,0.3,0.181,0.783,116.998,4,alt-rock
2636,6T1TompuJnWs8299wj9Zpm,Fountains Of Wayne,Emo Christmas 2022,I Want An Alien For Christmas,0,141586,FALSE,0.479,0.802,9,-9.03,1,0.0512,0.0117,0,0.333,0.625,148.658,4,alt-rock
2637,033BH9v7RyCCdHzgxyiU5R,Comisario Pantera;Luis Humberto Navejas,Murasaki,Murasaki,47,213133,FALSE,0.572,0.73,4,-4.381,1,0.0257,0.0286,0.000623,0.198,0.3,136.948,4,alt-rock
2638,3QHqCKdJBiBfFkN61NR00m,Callejeros,Presión,Presión,47,238346,FALSE,0.414,0.938,10,-4.592,0,0.0684,0.0602,1.18E-06,0.11,0.643,99.014,4,alt-rock
2639,79vchPw6mA5F3b4Ft2TqDT,Los Caligaris,Razón (En Vivo) - Single,Razón - En Vivo,47,204583,FALSE,0.533,0.87,6,-5.996,1,0.0679,0.109,0,0.951,0.588,152.254,4,alt-rock
2640,0Nc2X53OFDIxl1F1Z5AZfR,Atreyu,Release Your ANGER,Super Hero,0,385012,FALSE,0.433,0.914,5,-3.894,1,0.0589,0.00394,0.000104,0.0896,0.158,144.007,4,alt-rock
2641,6w6YZTPXfYd2bBcFLp2yCf,Jeremy Camp,Santa's Christmas List,Jingle Bell Rock,0,129160,FALSE,0.465,0.932,1,-4.332,1,0.0819,0.00229,0,0.177,0.493,139.854,4,alt-rock
2642,3eUOVnvVw9ntGUqJmHKF1J,Os Paralamas Do Sucesso,Nove Luas,Lourinha Bombril,47,158933,FALSE,0.615,0.907,7,-9.234,1,0.042,0.0194,5.59E-05,0.279,0.8,168.459,4,alt-rock
2643,4LqXMo9PHrEggPvoTPO6ph,Semisonic,Fiesta temática 90s,Closing Time,0,274160,FALSE,0.478,0.854,7,-5.454,1,0.0289,0.02,1.12E-06,0.115,0.274,91.856,4,alt-rock
2644,1JlxQG0qBaEI2V1f0zkQLT,Kapanga,Lima,No Me Sueltes (Es Posible),48,235146,FALSE,0.551,0.908,1,-5.619,1,0.0926,0.0167,0,0.345,0.77,153.99,4,alt-rock
2645,1LQBLintxKQiYmmb55mhKq,Jeremy Camp,Santa's Christmas List,Let It Snow,0,130386,FALSE,0.598,0.705,4,-6.621,1,0.0461,0.0923,0,0.254,0.943,149.999,4,alt-rock
2646,42mDqJTTQW6adKYflnauIE,LCD Soundsystem;Soulwax,Dance Dance Dance,Get Innocuous! - Soulwax Remix,0,601240,FALSE,0.667,0.997,0,-5.832,1,0.0457,0.0745,0.744,0.241,0.693,117.999,4,alt-rock
2647,3FxMlzkBfekU3gNliu571t,La 25,Asi Es el Rock And Roll,Chico Común,47,271571,FALSE,0.517,0.94,2,-3.888,1,0.0648,0.216,9.62E-05,0.157,0.637,128.059,4,alt-rock
2648,1NTaFxBsq90jAF7te7TCVZ,Las Pastillas del Abuelo;Alejandro Vazquez,Paradojas,Inercia,47,202253,FALSE,0.577,0.936,4,-3.789,0,0.0369,0.0242,0.00108,0.284,0.925,145.011,4,alt-rock
2649,2wmofaCfAaF9hdjEXmdfTO,Charlie Brown Jr.,Chegou Quem Faltava - Versão Completa (Ao Vivo),Confisco - Ao Vivo - Chegou Quem Faltava,47,181333,FALSE,0.504,0.969,1,-5.439,1,0.11,0.000395,0.154,0.96,0.389,131.367,4,alt-rock
2650,3RlsVPIIs5KFhLFhxZ4iDF,Nickelback,All the Right Reasons (Walmart Exclusive Edition),Rockstar,70,252040,FALSE,0.616,0.91,0,-3.004,1,0.0386,0.0459,0,0.343,0.693,144.072,4,alt-rock
2651,6AvslIXIi9iaGvukefyVVK,MISSIO,Loner,Bottom Of The Deep Blue Sea,58,231586,FALSE,0.573,0.754,4,-4.788,1,0.0329,0.0248,0.00019,0.104,0.241,132.964,4,alt-rock
2652,6Thn8AOHIwPCkf2O4ZgfC2,Phosphorescent,Muchacho,Song for Zula,62,370200,FALSE,0.486,0.623,4,-8.264,1,0.0358,0.734,0.536,0.0509,0.525,86.007,4,alt-rock
2653,4WiiRw2PHMNQE0ad6y6GdD,The 1975,The 1975,Chocolate,67,224673,FALSE,0.614,0.938,11,-4.461,1,0.0611,0.000532,0,0.368,0.607,100.058,4,alt-rock
2654,7h6lpVuSGPW6RNjDXKpYDh,The 1975,"I like it when you sleep, for you are so beautiful yet so unaware of it",The Sound,63,248879,FALSE,0.648,0.936,0,-4.745,1,0.0762,0.085,6.93E-06,0.482,0.566,120.708,4,alt-rock
2655,50f6Sc85lbQgEaOfQm41Zr,Lauren Daigle,How Can It Be,Trust in You,66,211600,FALSE,0.413,0.636,9,-5.651,1,0.0407,0.0186,0,0.106,0.203,176.048,4,alt-rock
2656,20I8RduZC2PWMWTDCZuuAN,Franz Ferdinand,Franz Ferdinand,Take Me Out,79,237026,FALSE,0.277,0.663,4,-8.821,0,0.0377,0.000409,0.00051,0.136,0.527,104.561,4,alt-rock
2657,5Xak5fmy089t0FYmh3VJiY,Pearl Jam,Ten,Black,74,342653,FALSE,0.36,0.684,4,-6.457,0,0.0308,0.323,0,0.34,0.2,77.15,4,alt-rock
2658,1L94M3KIu7QluZe63g64rv,Pearl Jam,Ten,Alive,76,340907,FALSE,0.284,0.875,11,-6.069,0,0.0422,0.00752,0.000461,0.402,0.595,75.009,4,alt-rock
2659,738SQjONa0q63yhLxvg3m1,Zayde Wølf,Modern Alchemy,Gladiator,61,188333,FALSE,0.54,0.78,9,-5.872,1,0.0418,0.0263,7.12E-06,0.35,0.514,144.011,4,alt-rock
2660,5d9RSSwDvlTyuwfmeafUah,Phil Wickham,Living Hope,Living Hope,55,327000,FALSE,0.292,0.535,3,-6.892,1,0.0393,0.0355,0,0.0977,0.316,143.949,4,alt-rock
2661,51TG9W3y9qyO8BY5RXKgnZ,Megadeth,Countdown To Extinction,Symphony Of Destruction,74,246733,FALSE,0.61,0.891,4,-5.452,0,0.0587,0.000805,0.0928,0.0657,0.51,139.903,4,alt-rock
2662,3QI2FbgxMG42vJjqNEHOP3,O Rappa,7 Vezes,Em busca do porrão - Versão 2,47,312280,TRUE,0.652,0.57,5,-9.013,0,0.0259,0.638,0.00815,0.154,0.78,92.978,4,alt-rock
2663,5N23UhzMfAuCYjwhSbTQwH,Matt Redman,Sing Like Never Before: The Essential Collection,The Heart Of Worship,58,318120,FALSE,0.507,0.28,3,-10.284,1,0.0282,0.775,0.000264,0.122,0.233,139.791,4,alt-rock
2664,2NV0oNAYgjlN27SeNIo8bL,O Rappa,O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo],Na horda - Ao vivo,48,306961,FALSE,0.581,0.857,7,-5.89,0,0.127,0.374,0.0462,0.96,0.697,140.885,4,alt-rock
2665,1w68dw4EgQy5aUgpBuZQVj,Charlie Brown Jr.,Acústico (Ao Vivo),Quinta-Feira - Ao Vivo,47,317160,FALSE,0.394,0.834,11,-6.658,1,0.0632,0.142,0.00107,0.919,0.834,147.975,4,alt-rock
2666,1pLQZ6MwbYaLqzJT3imTBU,Charly García,Parte De La Religion,Buscando un Símbolo de Paz,47,282840,FALSE,0.687,0.926,5,-7.313,1,0.0548,0.0486,0.00174,0.162,0.58,115.753,4,alt-rock
2667,0YHRPEBjZrfg2LHpMObMZn,Catupecu Machu,Cuadros Dentro De Cuadros,Hechizos,47,279013,FALSE,0.595,0.907,4,-6.206,0,0.0387,0.0138,0,0.13,0.427,97.469,4,alt-rock
2668,7suq0FFag5QEiQnyihDAhu,Slank,Kampungan,Mawar Merah,48,275620,FALSE,0.454,0.593,7,-9.665,1,0.0252,0.0385,0.000552,0.125,0.41,93.052,4,alt-rock
2669,019GjjVqU4lNg4QnZzRjUd,LCD Soundsystem,Maintain Your Mojo,Losing My Edge,0,470215,FALSE,0.754,0.978,5,-5.989,0,0.0664,0.000321,0.453,0.348,0.89,116.169,4,alt-rock
2670,7KaqcST5QdMTGPCKWW9ayv,Machine Head,Metal,Davidian,0,296626,FALSE,0.276,0.937,7,-6.952,1,0.163,0.000531,0.123,0.227,0.306,153.814,3,alt-rock
2671,7pDUhxbAWlITdbP9JcjF5Q,Detonautas Roque Clube,Detonautas Acústico,Quando o sol se for,47,204133,FALSE,0.543,0.736,2,-8.435,1,0.0382,0.128,0,0.837,0.605,171.897,4,alt-rock
2672,2pcv1gReKGKTqg7YCWIXjp,Semisonic,Los Clásicos del Pop 90s,Closing Time,0,274160,FALSE,0.478,0.854,7,-5.454,1,0.0289,0.02,1.12E-06,0.115,0.274,91.856,4,alt-rock
2673,09T8jYEV0b1z6tqghjTBZO,Los Caballeros De La Quema,Fulanos de Nadie,Otro Jueves Cobarde,47,320946,FALSE,0.532,0.511,7,-7.085,1,0.0363,0.674,2.00E-06,0.109,0.593,114.043,4,alt-rock
2674,65P8KmStYrVUPlchXH2CH8,The Wallflowers,Fiesta temática 90s,One Headlight,0,316520,FALSE,0.683,0.643,2,-7.425,1,0.0312,0.000576,0.00118,0.0564,0.771,107.027,4,alt-rock
2675,3vGvMhuNgM3KVuwHEwZWwI,Los Hermanos,Los Hermanos Na Fundição Progresso - 09 De Junho De 2007,Anna Júlia - Ao Vivo,46,226546,FALSE,0.233,0.948,3,-4.464,1,0.209,0.12,0.00261,0.984,0.444,146.753,4,alt-rock
2676,3UjUCLNMXAn20u17PJvYqI,Eels,Christmas Vibes But Not Christmas Songs,"I Need Some Sleep - From ""Shrek 2"" Soundtrack",0,148186,FALSE,0.664,0.307,0,-10.14,1,0.0325,0.869,0.458,0.107,0.193,128.03,4,alt-rock
2677,3yz60wsJlg630mjAfU4qIv,Steve Earle,Good Times Country,Go Amanda,0,214720,FALSE,0.326,0.716,10,-3.547,1,0.0306,0.00227,0.00171,0.123,0.648,143.148,4,alt-rock
2678,44agmNQypTCFKc2dpVonDy,Los Estramboticos,!!Puro Macanazo!!,El Recuento de los Daños,47,271733,FALSE,0.824,0.696,7,-6.716,1,0.0774,0.188,0,0.112,0.818,135.044,4,alt-rock
2679,1naVNubDGnYRnlayKdz08s,White Zombie,Halloween Metal Nights,Thunder Kiss '65,1,234466,FALSE,0.636,0.937,9,-3.94,1,0.044,0.00117,0.000223,0.54,0.395,112.641,4,alt-rock
2680,6bzWr3EpSEolVwlbLk58il,Jane's Addiction,Maintain Your Mojo,Mountain Song,0,242720,FALSE,0.218,0.932,9,-6.803,1,0.098,0.0155,0.0246,0.277,0.315,167.718,4,alt-rock
2681,3DeJRsFwGGsX0TC6k4aEWm,Los Hermanos,Los Hermanos,Primavera,47,262040,FALSE,0.339,0.624,8,-4.755,1,0.0313,0.421,1.36E-05,0.126,0.408,200.332,3,alt-rock
2682,5cUH0jGZStImc41LbHSjhA,Machine Head,Groove Metal Roots & Branches,Davidian,1,296626,FALSE,0.276,0.937,7,-6.952,1,0.163,0.000531,0.123,0.227,0.306,153.814,3,alt-rock
2683,36VJrVTuKwedxqftzsIXXU,Los Bunkers,La Culpa,Canción para mañana,47,195133,FALSE,0.17,0.878,9,-3.934,1,0.0576,0.0215,1.76E-05,0.217,0.43,174.74,3,alt-rock
2684,0u3knvc8GwzIss9x3AhRLp,Eels,Rock n Roll Christmas,Everything's Gonna Be Cool This Christmas,0,170949,FALSE,0.393,0.893,3,-6.955,1,0.0605,0.00118,0.000278,0.135,0.756,156.326,4,alt-rock
2685,6E7Ix5jkd6uzfoxuvcI8Ww,Rend Collective;We The Kingdom,Santa's Christmas List,God Rest Ye Merry Gentlemen (Hallelujah),0,217120,FALSE,0.607,0.884,2,-4.059,1,0.0489,0.023,0,0.226,0.555,139.988,4,alt-rock
2686,39dQlrBRyv03PaPZbYTo51,Eels,Home For Christmas 2022,"Christmas Is Going To The Dogs - From ""Dr. Seuss' How The Grinch Stole Christmas"" Soundtrack",0,177466,FALSE,0.579,0.865,0,-6.198,1,0.0996,0.146,0.000371,0.237,0.921,162.963,4,alt-rock
2687,6OsUmsYsq6FxzWdG6Wr89X,White Zombie,Halloween Spooky Party 2022,More Human Than Human,0,269693,TRUE,0.659,0.961,6,-5.568,1,0.0829,0.000425,0.423,0.105,0.537,101.368,4,alt-rock
2688,6n6zJJFmKJ1DoKq2eMCbEb,The Wallflowers,Hits Pop Rock 90's,One Headlight,0,316520,FALSE,0.683,0.643,2,-7.425,1,0.0312,0.000576,0.00118,0.0564,0.771,107.027,4,alt-rock
